ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Time_taken(min),Distance_km,Traffic,Peak_Hour,Weather,Season,Normal_Hour_Preparation_Time,Peak_Hour_Preparation_Time,Food_Type
169F,PUNERES03DEL01,29,4.6,18.554382,73.798206,18.564382,73.808206,Drinks ,bicycle ,12,1.5321890925572603,Low,No,Clear,Summer,9,20,Meals
CFF8,BHPRES03DEL01,37,3.9,23.214294,77.435361,23.324294,77.545361,Meal ,motorcycle ,60,16.609255559078086,High,Yes,Cloudy,Winter,18,26,Pizza
6B62,HYDRES19DEL03,22,4.5,17.458998,78.500366,17.518998,78.560366,Snack ,scooter ,42,9.219708856173831,Medium,No,Rain,Monsoon,10,19,Meals
637D,BANGRES19DEL02,25,4.0,12.914264,77.6784,12.934264,77.6984,Meal ,motorcycle ,19,3.10548530628148,Medium,No,Clear,Summer,11,19,Biryani
527,RANCHIRES010DEL01,29,4.6,23.354422,85.3329,23.394422,85.3729,Snack ,scooter ,32,6.037544630194731,Medium,No,Cloudy,Winter,13,24,Snacks
28C0,MYSRES010DEL02,30,4.9,12.321214,76.621094,12.371214,76.671094,Buffet ,scooter ,39,7.772282029629256,Medium,No,Rain,Monsoon,12,20,Meals
E170,AGRRES13DEL03,27,4.8,27.159795,78.04299,27.219795,78.10299,Drinks ,motorcycle ,33,8.929127167629593,Medium,No,Clear,Summer,10,22,Drinks
B714,SURRES06DEL02,23,4.7,21.185047,72.80859,21.205047,72.82859,Snack ,motorcycle ,19,3.0405548217967526,Low,No,Cloudy,Winter,14,25,Pizza
2D2F,SURRES11DEL01,35,4.3,21.157735,72.768778,21.227735,72.838778,Meal ,motorcycle ,60,10.642018863256776,High,Yes,Rain,Monsoon,15,20,Snacks
70F1,PUNERES14DEL03,32,4.7,18.516216,73.842527,18.546216,73.872527,Snack ,motorcycle ,30,4.596926091184952,Medium,Yes,Clear,Summer,13,20,Meals
1B01,RANCHIRES19DEL02,38,4.7,23.333017,85.3172,23.353017,85.3372,Snack ,scooter ,22,3.0190991967407927,Medium,No,Cloudy,Winter,11,23,Snacks
D6FA,DEHRES010DEL01,25,4.4,30.328174,78.049117,30.368174,78.089117,Meal ,motorcycle ,46,5.87499772706587,High,Yes,Rain,Monsoon,17,25,Snacks
CABA,GOARES05DEL03,33,4.9,0.0,0.0,0.06,0.06,Buffet ,motorcycle ,35,9.435201537430713,Low,No,Clear,Summer,8,16,Burger
2028,RANCHIRES16DEL01,26,5.0,23.371292,85.327872,23.481292,85.437872,Drinks ,scooter ,57,16.6002724188565,Medium,No,Cloudy,Winter,14,23,Biryani
79F0,PUNERES02DEL01,22,4.8,18.55144,73.804855,18.62144,73.874855,Meal ,motorcycle ,43,10.724517748045963,Low,No,Rain,Monsoon,11,17,Drinks
CFF5,LUDHRES010DEL01,27,4.6,30.89286,75.822199,30.90286,75.832199,Meal ,scooter ,10,1.465205001898216,Low,No,Clear,Summer,14,25,Biryani
AAE2,MUMRES07DEL02,28,4.5,19.091458,72.827808,19.141458,72.877808,Meal ,motorcycle ,39,7.64894750775558,Medium,No,Cloudy,Winter,15,27,Pizza
B916,BANGRES12DEL01,34,4.9,12.939496,77.625999,12.979496,77.665999,Buffet ,motorcycle ,30,6.210543032490164,Low,No,Rain,Monsoon,14,22,Biryani
2714,COIMBRES16DEL02,37,4.7,11.010375,76.95295,11.140375,77.08295,Meal ,scooter ,60,20.25345916641177,High,Yes,Clear,Summer,16,23,Pizza
2BA2,COIMBRES15DEL01,33,4.6,11.006686,76.951736,11.046686,76.991736,Snack ,motorcycle ,29,6.23234175460953,Medium,No,Cloudy,Winter,9,20,Drinks
1A86,HYDRES14DEL01,24,4.5,17.426228,78.407495,17.496228,78.477495,Buffet ,motorcycle ,50,10.757108800258177,Medium,No,Rain,Monsoon,9,19,Pizza
833F,MYSRES07DEL03,30,4.8,12.325461,76.632278,12.355461,76.662278,Buffet ,motorcycle ,20,4.663419307399412,Low,No,Clear,Summer,11,19,Biryani
464D,HYDRES05DEL02,33,4.7,17.433809,78.386744,17.513809,78.466744,Meal ,scooter ,58,12.293433786974466,High,Yes,Cloudy,Winter,8,13,Drinks
E1B2,GOARES01DEL02,38,4.4,15.576683,73.75575,15.706683,73.88575,Buffet ,scooter ,60,20.06797119550788,High,Yes,Rain,Monsoon,18,25,Pizza
C098,KOCRES19DEL03,23,4.2,-9.960846,76.293936,10.050846,76.383936,Meal ,motorcycle ,60,2225.220898429213,High,Yes,Clear,Summer,14,19,Snacks
54EA,RANCHIRES08DEL02,38,4.8,23.353783,85.326967,23.403783,85.376967,Snack ,motorcycle ,36,7.546817179242882,Medium,No,Cloudy,Winter,13,19,Pizza
1A96,JAPRES09DEL03,32,4.6,26.911378,75.789034,27.051378,75.929034,Snack ,scooter ,60,20.851771383104897,Medium,No,Rain,Monsoon,18,29,Meals
1BF6,VADRES07DEL01,31,4.6,0.0,0.0,0.04,0.04,Snack ,motorcycle ,32,6.290134677634678,Medium,No,Clear,Summer,10,18,Pizza
A8F0,RANCHIRES14DEL02,39,4.8,0.0,0.0,0.02,0.02,Meal ,motorcycle ,21,3.145067434621583,Medium,No,Cloudy,Winter,11,20,Drinks
B2C,BANGRES12DEL02,30,5.0,12.939496,77.625999,12.989496,77.675999,Drinks ,motorcycle ,34,7.7631027847272,Low,No,Rain,Monsoon,14,25,Biryani
D6C9,LUDHRES07DEL01,26,4.7,0.0,0.0,0.01,0.01,Drinks ,motorcycle ,18,1.5725337292863206,Medium,No,Clear,Summer,10,18,Burger
A57E,BANGRES02DEL03,24,5.0,12.970221,77.645396,13.030221,77.705396,Buffet ,motorcycle ,40,9.315071060295129,Medium,No,Cloudy,Winter,12,18,Burger
191E,VADRES18DEL02,36,4.1,0.0,0.0,0.02,0.02,Buffet ,motorcycle ,34,3.145067434621583,Medium,Yes,Rain,Monsoon,11,22,Pizza
2C26,BANGRES09DEL02,33,5.0,12.934179,77.615797,13.014179,77.695797,Snack ,motorcycle ,48,12.420728618905873,Medium,No,Clear,Summer,9,20,Burger
BB49,JAPRES16DEL01,23,4.1,26.849596,75.800512,26.859596,75.810512,Buffet ,motorcycle ,17,1.4901538808202175,Medium,No,Cloudy,Winter,15,24,Biryani
B4B2,PUNERES01DEL02,20,4.6,18.569156,73.774723,18.619156,73.824723,Drinks ,scooter ,37,7.66020577723812,Medium,No,Rain,Monsoon,12,21,Meals
B00E,INDORES05DEL02,26,4.9,22.727021,75.884167,22.857021,76.014167,Snack ,scooter ,59,19.66101960321404,Low,No,Clear,Summer,11,18,Meals
4E4B,CHENRES11DEL02,38,4.7,13.064181,80.236442,13.114181,80.286442,Meal ,scooter ,36,7.761199672759796,Medium,No,Cloudy,Winter,13,21,Biryani
6130,CHENRES06DEL01,34,4.9,13.054347,80.257221,13.094347,80.297221,Buffet ,motorcycle ,37,6.209141643212615,Medium,Yes,Rain,Monsoon,18,23,Meals
2D47,INDORES19DEL02,23,4.7,22.745536,75.893106,22.795536,75.943106,Snack ,motorcycle ,33,7.562478890452358,Medium,No,Clear,Summer,14,20,Snacks
CDED,KOCRES14DEL01,36,4.3,10.027014,76.308053,10.067014,76.348053,Meal ,scooter ,40,6.242091375520992,Medium,Yes,Cloudy,Winter,14,23,Pizza
C538,BHPRES010DEL02,20,4.0,23.266261,77.379605,23.396261,77.509605,Snack ,motorcycle ,60,19.62493620486197,Medium,Yes,Rain,Monsoon,17,29,Meals
4CBB,RANCHIRES17DEL01,38,4.9,23.374878,85.335739,23.384878,85.345739,Drinks ,motorcycle ,13,1.5093577696342253,Medium,No,Clear,Summer,15,22,Meals
1170,RANCHIRES11DEL03,29,4.6,23.359194,85.325447,23.419194,85.385447,Drinks ,scooter ,41,9.055855161965688,Medium,No,Cloudy,Winter,18,30,Pizza
BF8C,ALHRES06DEL02,29,4.6,0.0,0.0,0.08,0.08,Drinks ,scooter ,51,12.58026782240096,Medium,No,Rain,Monsoon,17,28,Biryani
D594,KOCRES20DEL02,37,3.8,9.979186,76.317361,10.059186,76.397361,Drinks ,electric_scooter ,52,12.484710456583022,Medium,Yes,Clear,Summer,14,19,Meals
E184,KOCRES17DEL01,39,4.2,9.959778,76.296106,9.999778,76.336106,Meal ,scooter ,35,6.242728165299971,Medium,Yes,Cloudy,Winter,14,26,Meals
7C7C,COIMBRES12DEL02,38,4.8,11.000762,76.981876,11.080762,77.061876,Snack ,motorcycle ,54,12.46439009964234,Medium,No,Rain,Monsoon,12,24,Pizza
34D9,COIMBRES07DEL01,37,4.9,10.96185,76.971082,11.03185,77.041082,Snack ,motorcycle ,42,10.90714015156803,Medium,No,Clear,Summer,12,21,Biryani
A2AA,JAPRES13DEL01,35,4.1,26.846156,75.8023,26.956156,75.9123,Meal ,motorcycle ,60,16.388699354722633,High,Yes,Cloudy,Winter,11,22,Pizza
2BDD,PUNERES20DEL02,31,4.8,18.592718,73.773572,18.612718,73.793572,Buffet ,motorcycle ,29,3.06400945550929,Medium,No,Rain,Monsoon,17,28,Pizza
9BD5,PUNERES12DEL01,35,4.1,18.520016,73.830547,18.560016,73.870547,Buffet ,motorcycle ,35,6.129085334980087,Medium,Yes,Clear,Summer,8,18,Snacks
C806,GOARES15DEL01,38,4.6,15.51315,73.78346,15.52315,73.79346,Buffet ,motorcycle ,18,1.54413700968358,Medium,No,Cloudy,Winter,14,24,Biryani
1F6B,MUMRES04DEL01,39,4.6,19.254567,72.848923,19.364567,72.958923,Snack ,motorcycle ,60,16.818368923733058,High,Yes,Rain,Monsoon,17,27,Pizza
89DD,INDORES09DEL02,39,5.0,22.725835,75.887648,22.775835,75.937648,Snack ,motorcycle ,29,7.562980271914304,Medium,No,Clear,Summer,18,28,Meals
3A10,PUNERES13DEL02,34,4.0,18.56245,73.916619,18.64245,73.996619,Meal ,motorcycle ,59,12.25604631596572,High,Yes,Cloudy,Winter,16,23,Drinks
5EC3,INDORES010DEL03,39,4.9,22.75004,75.902847,22.78004,75.932847,Drinks ,scooter ,24,4.537571350180904,Low,No,Rain,Monsoon,11,17,Meals
6E6C,MUMRES02DEL01,36,4.2,19.221315,72.862381,19.291315,72.932381,Buffet ,motorcycle ,51,10.704238934519108,High,Yes,Clear,Summer,8,15,Biryani
D203,LUDHRES13DEL03,38,4.9,30.893234,75.82172,30.953234,75.88172,Snack ,electric_scooter ,38,8.790241310526385,Medium,No,Cloudy,Winter,12,22,Biryani
1B91,INDORES08DEL01,22,4.6,22.725748,75.898497,22.735747,75.908497,Drinks ,motorcycle ,22,1.5126165219143393,Medium,No,Rain,Monsoon,8,20,Snacks
935C,VADRES16DEL01,30,4.1,0.0,0.0,0.04,0.04,Meal ,motorcycle ,39,6.290134677634678,Medium,Yes,Clear,Summer,10,18,Pizza
369C,JAPRES20DEL01,30,4.2,26.956431,75.776649,27.026431,75.846649,Meal ,motorcycle ,51,10.42547510005715,High,Yes,Cloudy,Winter,12,22,Biryani
2012,MUMRES05DEL01,22,4.6,18.927584,72.832585,19.037584,72.942585,Meal ,motorcycle ,60,16.834090663220277,High,Yes,Rain,Monsoon,9,17,Drinks
5F52,RANCHIRES12DEL02,27,4.6,0.0,0.0,0.02,0.02,Snack ,motorcycle ,15,3.145067434621583,Low,No,Clear,Summer,13,21,Biryani
731B,SURRES01DEL03,32,4.5,21.186438,72.794115,21.216438,72.824115,Meal ,motorcycle ,31,4.5607404596308045,Medium,No,Cloudy,Winter,12,20,Pizza
C364,AGRRES02DEL01,29,4.6,0.0,0.0,0.04,0.04,Meal ,bicycle ,28,6.290134677634678,Low,No,Rain,Monsoon,10,18,Drinks
5A20,COIMBRES07DEL01,37,4.6,10.96185,76.971082,10.97185,76.981082,Buffet ,motorcycle ,14,1.5582406301375815,Medium,No,Clear,Summer,10,16,Drinks
349C,BANGRES09DEL03,31,4.9,12.934179,77.615797,12.964179,77.645797,Snack ,motorcycle ,27,4.658001279265716,Medium,No,Cloudy,Winter,15,21,Biryani
2BB0,SURRES05DEL02,20,4.9,21.175104,72.804342,21.195104,72.824342,Meal ,electric_scooter ,25,3.040649953439087,Low,No,Rain,Monsoon,12,20,Pizza
B0DB,SURRES13DEL02,39,4.5,21.170096,72.789122,21.220096,72.839122,Buffet ,scooter ,31,7.601385733165002,Medium,No,Clear,Summer,8,13,Biryani
41B,MUMRES16DEL01,29,4.6,19.120083,72.907385,19.130083,72.917385,Snack ,electric_scooter ,22,1.529751878579701,Medium,Yes,Cloudy,Winter,17,26,Meals
39BE,VADRES06DEL02,32,4.5,22.31279,73.170283,22.36279,73.220283,Snack ,motorcycle ,37,7.573406195224253,Medium,No,Rain,Monsoon,13,25,Drinks
2014,HYDRES11DEL01,35,4.5,17.430448,78.418213,17.470448,78.458213,Meal ,motorcycle ,30,6.14709275562667,Medium,No,Clear,Summer,8,17,Snacks
D75F,DEHRES14DEL02,38,4.8,30.319528,78.040267,30.399528,78.120267,Snack ,scooter ,46,11.749412782895224,Medium,No,Cloudy,Winter,12,24,Snacks
AAAB,VADRES07DEL01,36,4.7,0.0,0.0,0.07,0.07,Buffet ,motorcycle ,60,11.00773476374462,High,Yes,Rain,Monsoon,17,27,Burger
1E+26,MUMRES08DEL03,34,4.7,19.065838,72.832658,19.125838,72.892658,Meal ,motorcycle ,46,9.17927668802904,High,Yes,Clear,Summer,11,16,Biryani
94D1,INDORES14DEL03,29,4.4,22.761593,75.886362,22.851593,75.976362,Drinks ,scooter ,60,13.610807781528916,High,Yes,Cloudy,Winter,11,18,Pizza
B080,MYSRES13DEL03,24,4.8,12.310972,76.659264,12.370972,76.719264,Drinks ,motorcycle ,42,9.32682954252004,Medium,No,Rain,Monsoon,17,27,Biryani
B784,BANGRES16DEL03,33,4.6,13.029198,77.570997,13.119198,77.660997,Meal ,motorcycle ,51,13.970572124439329,Medium,No,Clear,Summer,17,25,Snacks
1FD3,COIMBRES17DEL02,26,4.5,11.026117,76.944652,11.046117,76.964652,Buffet ,motorcycle ,18,3.116121839413346,Low,No,Cloudy,Winter,11,18,Snacks
2D11,JAPRES04DEL01,20,4.7,26.902328,75.794257,26.912328,75.804257,Snack ,electric_scooter ,17,1.4898458841185984,Low,No,Rain,Monsoon,16,28,Meals
2CF6,CHENRES12DEL02,28,4.8,12.972793,80.249982,13.052793,80.329982,Buffet ,motorcycle ,54,12.419787919081514,High,Yes,Clear,Summer,16,21,Biryani
20FC,MUMRES13DEL02,36,4.8,19.178321,72.834715,19.258321,72.914715,Buffet ,scooter ,46,12.2347500489311,Medium,No,Cloudy,Winter,16,22,Snacks
7218,MUMRES12DEL02,38,5.0,19.207222,72.972281,19.227222,72.992281,Buffet ,scooter ,25,3.058697313880567,Medium,No,Rain,Monsoon,11,23,Biryani
5DCF,BANGRES15DEL01,20,4.8,12.975377,77.696664,13.015377,77.736664,Buffet ,motorcycle ,29,6.210106489027679,Medium,No,Clear,Summer,16,28,Burger
C159,KOLRES04DEL02,28,4.7,22.538731,88.364878,22.558731,88.384878,Buffet ,electric_scooter ,15,3.0272409501705257,Low,No,Cloudy,Winter,10,16,Snacks
2552,PUNERES12DEL02,35,4.6,18.520016,73.830547,18.650016,73.960547,Drinks ,motorcycle ,60,19.917038235830525,Medium,No,Rain,Monsoon,11,17,Meals
2BD4,MUMRES07DEL01,34,4.1,19.091458,72.827808,19.131458,72.867808,Drinks ,motorcycle ,35,6.119245343029776,Medium,Yes,Clear,Summer,11,17,Snacks
BE4B,PUNERES15DEL02,25,4.2,18.636215,73.751081,18.716215,73.831081,Drinks ,scooter ,55,12.253528674537389,Medium,Yes,Cloudy,Winter,8,14,Drinks
3876,INDORES04DEL01,31,4.6,22.753659,75.903365,22.863659,76.013365,Buffet ,motorcycle ,60,16.635315203255878,High,Yes,Rain,Monsoon,8,20,Burger
12D7,COIMBRES01DEL03,27,4.6,11.016298,76.972076,11.046298,77.002076,Drinks ,electric_scooter ,20,4.674220356186495,Low,No,Clear,Summer,9,16,Burger
D8CC,KOCRES09DEL01,23,4.7,10.000706,76.349516,10.010706,76.359516,Snack ,motorcycle ,13,1.5606207903224962,Low,No,Cloudy,Winter,8,19,Snacks
98C4,PUNERES13DEL01,29,4.5,18.56245,73.916619,18.63245,73.986619,Buffet ,motorcycle ,46,10.724189700859627,Medium,No,Rain,Monsoon,14,21,Biryani
5F7E,BANGRES04DEL03,29,4.9,12.98041,77.640489,13.01041,77.670489,Drinks ,scooter ,17,4.657579589646416,Low,No,Clear,Summer,16,27,Drinks
BB51,JAPRES07DEL03,23,4.6,26.766536,75.837333,26.796536,75.867333,Snack ,electric_scooter ,24,4.471739409979411,Medium,No,Cloudy,Winter,12,21,Drinks
B920,PUNERES17DEL03,29,4.8,18.530963,73.828972,18.590963,73.888972,Meal ,motorcycle ,43,9.193093962702369,Medium,No,Rain,Monsoon,14,25,Burger
B6CC,MUMRES14DEL02,25,4.9,19.1813,72.836191,19.2613,72.916191,Drinks ,motorcycle ,40,12.23464551715604,Low,No,Clear,Summer,16,22,Drinks
7E0D,CHENRES06DEL01,38,4.6,13.054347,80.257221,13.164347,80.367221,Meal ,motorcycle ,60,17.073957291397175,Medium,No,Cloudy,Winter,10,22,Burger
230B,PUNERES06DEL02,26,4.8,18.546258,73.904337,18.626258,73.984337,Snack ,motorcycle ,48,12.256597748689702,Low,No,Rain,Monsoon,13,22,Burger
BF34,KNPRES16DEL02,50,6.0,26.482581,80.315628,26.612581,80.445628,Buffet ,scooter ,60,19.39518449516348,High,Yes,Clear,Summer,12,21,Drinks
403F,MUMRES03DEL01,29,4.7,19.22384,72.841347,19.23384,72.851347,Drinks ,scooter ,14,1.5292976945193515,Low,No,Cloudy,Winter,18,24,Snacks
1305,VADRES19DEL02,35,4.1,22.311844,73.165081,22.361844,73.215081,Drinks ,motorcycle ,48,7.573429885020178,Medium,Yes,Rain,Monsoon,15,20,Pizza
E0E6,LUDHRES01DEL02,24,4.6,30.873988,75.842739,31.003988,75.972739,Meal ,motorcycle ,60,19.04418951436328,High,Yes,Clear,Summer,13,19,Burger
6B7F,HYDRES11DEL01,30,4.3,17.430448,78.418213,17.470448,78.458213,Snack ,motorcycle ,42,6.14709275562667,High,Yes,Cloudy,Winter,9,15,Snacks
B2D3,HYDRES12DEL01,32,4.0,17.429585,78.392621,17.469585,78.432621,Drinks ,electric_scooter ,42,6.147106622705237,Medium,Yes,Rain,Monsoon,13,23,Biryani
8E+09,PUNERES19DEL03,30,5.0,18.563934,73.915367,18.653934,74.005367,Meal ,motorcycle ,50,13.787803344502166,Medium,No,Clear,Summer,12,21,Meals
591D,CHENRES01DEL03,26,4.8,13.005801,80.250744,13.095801,80.340744,Drinks ,electric_scooter ,60,13.971216616782916,High,Yes,Cloudy,Winter,17,29,Meals
592B,RANCHIRES010DEL03,30,4.9,23.354422,85.3329,23.414422,85.3929,Meal ,motorcycle ,45,9.0560043068168,Medium,No,Rain,Monsoon,13,19,Burger
7575,HYDRES010DEL02,27,4.6,17.428294,78.404423,17.508294,78.484423,Buffet ,motorcycle ,56,12.293611218402292,High,Yes,Clear,Summer,9,14,Snacks
5524,VADRES08DEL03,39,4.6,0.0,0.0,0.03,0.03,Meal ,motorcycle ,25,4.717601092054723,Medium,No,Cloudy,Winter,15,26,Biryani
7E+43,INDORES02DEL01,37,4.9,22.651847,75.881991,22.721847,75.951991,Drinks ,motorcycle ,47,10.590448391072377,Medium,No,Rain,Monsoon,13,18,Meals
250C,JAPRES01DEL02,24,4.6,26.90519,75.810753,26.92519,75.830753,Drinks ,electric_scooter ,16,2.979599835600388,Low,No,Clear,Summer,13,19,Snacks
5612,PUNERES03DEL02,28,4.6,18.554382,73.798206,18.634382,73.878206,Meal ,scooter ,50,12.256321133212582,Medium,No,Cloudy,Winter,9,15,Snacks
1B8A,MYSRES13DEL01,29,4.6,12.310972,76.659264,12.380972,76.729264,Drinks ,scooter ,45,10.881199561003289,Low,No,Rain,Monsoon,9,20,Snacks
A3CE,MYSRES17DEL03,38,4.6,12.326356,76.619103,12.416356,76.709103,Buffet ,motorcycle ,58,13.98945029695854,High,Yes,Clear,Summer,13,20,Drinks
A9CF,CHENRES16DEL02,20,4.5,13.049645,80.242268,13.129645,80.322268,Drinks ,motorcycle ,59,12.41790772974657,High,Yes,Cloudy,Winter,15,27,Meals
8386,MYSRES18DEL01,35,4.0,12.337928,76.617889,12.347928,76.627889,Meal ,electric_scooter ,31,1.5544659606027853,High,Yes,Rain,Monsoon,17,27,Biryani
BBA0,PUNERES04DEL02,28,4.5,18.51421,73.838429,18.59421,73.918429,Snack ,scooter ,44,12.257687886803152,Medium,No,Clear,Summer,14,21,Biryani
3BC2,SURRES06DEL01,25,4.7,21.185047,72.80859,21.195047,72.81859,Meal ,scooter ,12,1.5203013368539595,Low,No,Cloudy,Winter,12,17,Drinks
67B0,CHENRES13DEL01,28,4.8,13.027018,80.254791,13.097018,80.324791,Buffet ,motorcycle ,51,10.86626186071393,Medium,No,Rain,Monsoon,15,22,Burger
29D1,JAPRES03DEL01,29,4.7,26.913483,75.803139,26.983483,75.873139,Drinks ,motorcycle ,51,10.427235657896192,High,Yes,Clear,Summer,17,23,Meals
2C01,SURRES13DEL01,22,4.5,21.170096,72.789122,21.280096,72.899122,Drinks ,electric_scooter ,59,16.721467133858347,Medium,No,Cloudy,Winter,12,23,Snacks
D3B2,LUDHRES20DEL02,23,4.6,30.885915,75.788259,30.965915,75.868259,Drinks ,motorcycle ,54,11.7201820561121,Medium,No,Rain,Monsoon,13,23,Pizza
A1BC,COIMBRES18DEL02,36,4.9,11.02091,76.940432,11.04091,76.960432,Meal ,motorcycle ,19,3.116148933802485,Medium,No,Clear,Summer,12,20,Meals
545E,CHENRES13DEL02,27,4.6,13.027018,80.254791,13.157018,80.384791,Drinks ,scooter ,60,20.179003858084783,High,Yes,Cloudy,Winter,18,27,Pizza
7C9A,MUMRES19DEL02,27,4.6,19.131141,72.813074,19.151141,72.833074,Buffet ,electric_scooter ,19,3.0593634547238,Low,No,Rain,Monsoon,10,18,Biryani
2D2C,INDORES20DEL02,28,4.7,22.732225,75.874765,22.862225,76.004765,Buffet ,motorcycle ,60,19.66067482059042,Medium,No,Clear,Summer,18,26,Drinks
11F6,RANCHIRES04DEL01,23,4.9,23.359033,85.325347,23.369033,85.335347,Buffet ,scooter ,15,1.5094402621801488,Medium,No,Cloudy,Winter,8,15,Biryani
3679,MYSRES11DEL01,37,4.8,12.323225,76.630028,12.333225,76.640028,Meal ,motorcycle ,21,1.5545085595199724,Medium,No,Rain,Monsoon,13,21,Meals
384A,COIMBRES11DEL02,30,4.7,11.001753,76.986241,11.131753,77.116241,Snack ,motorcycle ,60,20.25375174504849,High,Yes,Clear,Summer,9,21,Snacks
D345,GOARES01DEL03,31,5.0,15.576683,73.75575,15.636683,73.81575,Meal ,motorcycle ,38,9.262902940888772,Medium,No,Cloudy,Winter,9,18,Meals
98FC,MUMRES13DEL01,36,4.0,19.178321,72.834715,19.218321,72.874715,Buffet ,motorcycle ,44,6.117725989707899,High,Yes,Rain,Monsoon,18,23,Drinks
1C20,JAPRES04DEL01,35,4.8,26.902328,75.794257,26.912328,75.804257,Buffet ,motorcycle ,28,1.4898458841185984,High,Yes,Clear,Summer,13,24,Burger
CF6F,BHPRES13DEL02,34,4.7,23.230791,77.43702,23.310791,77.51702,Drinks ,electric_scooter ,55,12.079397153885624,High,Yes,Cloudy,Winter,17,29,Drinks
40D3,MUMRES17DEL02,26,4.9,19.121999,72.908493,19.141999,72.928493,Buffet ,motorcycle ,21,3.059443338898001,Low,No,Rain,Monsoon,12,22,Meals
F9F,SURRES12DEL03,23,4.8,21.183434,72.814492,21.243434,72.874492,Buffet ,motorcycle ,38,9.121136119359262,Medium,No,Clear,Summer,13,18,Burger
1672,MUMRES19DEL01,35,4.5,19.131141,72.813074,19.201141,72.883074,Meal ,motorcycle ,53,10.707006464770876,High,Yes,Cloudy,Winter,10,16,Drinks
D1A4,KOLRES18DEL02,37,5.0,22.569367,88.433187,22.619367,88.483187,Buffet ,motorcycle ,41,7.566949091648099,Medium,Yes,Rain,Monsoon,17,29,Meals
A53C,RANCHIRES20DEL02,25,4.5,23.39925,85.390464,23.41925,85.410464,Meal ,motorcycle ,16,3.0184094452114985,Low,No,Clear,Summer,10,17,Biryani
7F77,CHENRES02DEL01,27,4.5,13.086438,80.220672,13.196438,80.330672,Meal ,scooter ,60,17.07287190639919,Low,No,Cloudy,Winter,15,27,Burger
2938,HYDRES18DEL03,32,4.8,17.450851,78.379347,17.510851,78.439347,Drinks ,motorcycle ,46,9.219905581617374,Medium,Yes,Rain,Monsoon,12,23,Drinks
DF04,DEHRES20DEL02,31,4.5,0.0,0.0,0.08,0.08,Buffet ,motorcycle ,54,12.58026782240096,Medium,Yes,Clear,Summer,8,19,Burger
7D7F,MYSRES17DEL03,26,4.8,12.326356,76.619103,12.356356,76.649103,Snack ,motorcycle ,37,4.663411524934686,High,Yes,Cloudy,Winter,13,20,Burger
417D,MYSRES15DEL02,27,4.9,12.352058,76.60665,12.402058,76.65665,Meal ,scooter ,32,7.771834302405156,Low,No,Rain,Monsoon,16,26,Snacks
9A23,COIMBRES12DEL01,33,4.9,11.000762,76.981876,11.110762,77.091876,Buffet ,motorcycle ,60,17.138105845699737,High,Yes,Clear,Summer,9,19,Biryani
715C,HYDRES09DEL02,31,4.1,17.431668,78.408321,17.561668,78.538321,Drinks ,motorcycle ,60,19.975632175541328,High,Yes,Cloudy,Winter,15,26,Snacks
E0BE,AURGRES07DEL01,37,5.0,19.875908,75.358888,19.945908,75.428888,Meal ,scooter ,48,10.68379959273745,Medium,No,Rain,Monsoon,15,20,Snacks
DC13,LUDHRES09DEL01,32,4.5,30.885814,75.786976,30.895814,75.796976,Drinks ,motorcycle ,21,1.4652507248455058,Medium,No,Clear,Summer,17,26,Pizza
54DD,MUMRES07DEL02,31,4.6,19.091458,72.827808,19.171458,72.907808,Meal ,motorcycle ,60,12.237791615217422,High,Yes,Cloudy,Winter,9,15,Pizza
FB1,VADRES12DEL03,22,4.9,0.0,0.0,0.06,0.06,Meal ,scooter ,37,9.435201537430713,Low,No,Rain,Monsoon,17,24,Snacks
30BA,SURRES03DEL01,24,4.5,21.186884,72.793616,21.196884,72.803616,Buffet ,scooter ,14,1.5202925485979668,Low,No,Clear,Summer,8,16,Burger
21B7,PUNERES05DEL01,31,4.7,18.543626,73.905101,18.613626,73.975101,Snack ,motorcycle ,55,10.724750462254962,High,Yes,Cloudy,Winter,15,23,Snacks
B1FA,COIMBRES01DEL01,32,4.8,11.016298,76.972076,11.086298,77.042076,Drinks ,motorcycle ,59,10.90614936096952,High,Yes,Rain,Monsoon,8,14,Biryani
651A,BANGRES20DEL01,28,4.7,12.972161,77.596014,13.082161,77.706014,Meal ,motorcycle ,60,17.076725433736108,High,Yes,Clear,Summer,18,25,Snacks
93D3,HYDRES19DEL02,32,4.7,17.458998,78.500366,17.508998,78.550366,Meal ,scooter ,37,7.683191405131541,Medium,No,Cloudy,Winter,10,18,Burger
43D0,INDORES19DEL01,32,4.0,22.745536,75.893106,22.815536,75.963106,Meal ,motorcycle ,60,10.587113705075796,High,Yes,Rain,Monsoon,12,22,Burger
A9A8,COIMBRES09DEL01,29,4.9,11.008638,76.984311,11.018638,76.994311,Drinks ,motorcycle ,10,1.558119362949096,Low,No,Clear,Summer,17,22,Biryani
DD75,AGRRES09DEL01,37,4.9,0.0,0.0,0.11,0.11,Meal ,motorcycle ,60,17.29786575291325,High,Yes,Cloudy,Winter,14,19,Drinks
1D3F,BANGRES19DEL02,28,4.9,12.914264,77.6784,12.994264,77.7584,Buffet ,electric_scooter ,51,12.421212735966272,Low,No,Rain,Monsoon,11,16,Pizza
